Current city,Current x,Current y,.jpg name,.jpg url,Dominant Color,Color Palette,R,G,B,HLS,H,L,S
Otterlo,52.1015221,5.7720779,Van Gogh - Blühende Kastanienbäume1.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Van_Gogh_-_Bl%C3%BChende_Kastanienb%C3%A4ume1.jpeg/150px-Van_Gogh_-_Bl%C3%BChende_Kastanienb%C3%A4ume1.jpeg,"(108, 121, 106)","[(107, 119, 102), (208, 191, 158), (136, 157, 180), (30, 39, 27), (173, 190, 176)]",108.0,121.0,106.0,"(0.3111111111111111, 113.5, -0.06666666666666667)",0.3111111111111111,113.5,-0.06666666666666667
,,,Van Gogh - Blühende Kastanienbäume.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Van_Gogh_-_Bl%C3%BChende_Kastanienb%C3%A4ume.jpeg/150px-Van_Gogh_-_Bl%C3%BChende_Kastanienb%C3%A4ume.jpeg,"(119, 127, 87)","[(130, 139, 96), (210, 209, 195), (219, 210, 130), (50, 63, 32), (78, 69, 56)]",119.0,127.0,87.0,"(0.20000000000000004, 107.0, -0.18867924528301888)",0.20000000000000004,107.0,-0.18867924528301888
,,,Van Gogh - Das Haus von Père Pilon.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Van_Gogh_-_Das_Haus_von_P%C3%A8re_Pilon.jpeg/150px-Van_Gogh_-_Das_Haus_von_P%C3%A8re_Pilon.jpeg,"(102, 111, 92)","[(93, 102, 86), (211, 195, 130), (160, 154, 110), (171, 183, 137), (161, 175, 176)]",102.0,111.0,92.0,"(0.2456140350877193, 101.5, -0.0945273631840796)",0.2456140350877193,101.5,-0.0945273631840796
Paris,48.8588897,2.3200410217200766,Doctor Gachet's Garden in Auvers.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Doctor_Gachet%27s_Garden_in_Auvers.jpg/150px-Doctor_Gachet%27s_Garden_in_Auvers.jpg,"(79, 100, 80)","[(80, 100, 79), (196, 178, 138), (18, 25, 18), (109, 146, 184), (155, 184, 172)]",79.0,100.0,80.0,"(0.3412698412698412, 89.5, -0.11864406779661017)",0.3412698412698412,89.5,-0.11864406779661017
Helsinki,60.1674881,24.9427473,Vincent van Gogh - Street in Auvers-sur-Oise - Google Art Project.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Vincent_van_Gogh_-_Street_in_Auvers-sur-Oise_-_Google_Art_Project.jpg/150px-Vincent_van_Gogh_-_Street_in_Auvers-sur-Oise_-_Google_Art_Project.jpg,"(135, 126, 86)","[(136, 124, 79), (203, 204, 206), (43, 45, 37), (205, 202, 172), (90, 54, 13)]",135.0,126.0,86.0,"(0.1360544217687075, 110.5, -0.2237442922374429)",0.1360544217687075,110.5,-0.2237442922374429
,,,Van Gogh - Das Haus von Père Eloi.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Van_Gogh_-_Das_Haus_von_P%C3%A8re_Eloi.jpeg/150px-Van_Gogh_-_Das_Haus_von_P%C3%A8re_Eloi.jpeg,"(115, 111, 79)","[(117, 113, 77), (218, 203, 144), (107, 135, 173), (43, 47, 38), (186, 189, 154)]",115.0,111.0,79.0,"(0.14814814814814814, 97.0, -0.1875)",0.14814814814814814,97.0,-0.1875
Madrid,40.4167047,-3.7035825,Vincent van Gogh - Les Vessenots à Auvers - Google Art Project.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Vincent_van_Gogh_-_Les_Vessenots_%C3%A0_Auvers_-_Google_Art_Project.jpg/150px-Vincent_van_Gogh_-_Les_Vessenots_%C3%A0_Auvers_-_Google_Art_Project.jpg,"(157, 172, 99)","[(159, 173, 100), (164, 177, 202), (62, 87, 66), (218, 214, 113), (100, 69, 37)]",157.0,172.0,99.0,"(0.2009132420091324, 135.5, -0.27137546468401486)",0.2009132420091324,135.5,-0.27137546468401486
,,,Blossoming Chestnut Branches.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8e/Blossoming_Chestnut_Branches.jpg/150px-Blossoming_Chestnut_Branches.jpg,"(119, 132, 148)","[(114, 128, 145), (213, 215, 205), (52, 71, 41), (170, 202, 191), (30, 41, 112)]",119.0,132.0,148.0,"(0.5919540229885057, 133.5, -0.10943396226415095)",0.5919540229885057,133.5,-0.10943396226415095
,,,Vincent van Gogh - Stairway at Auvers (1890).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Vincent_van_Gogh_-_Stairway_at_Auvers_%281890%29.jpg/150px-Vincent_van_Gogh_-_Stairway_at_Auvers_%281890%29.jpg,"(141, 150, 101)","[(141, 149, 101), (47, 56, 44), (219, 227, 204), (213, 214, 153), (86, 71, 57)]",141.0,150.0,101.0,"(0.19727891156462585, 125.5, -0.19678714859437751)",0.19727891156462585,125.5,-0.19678714859437751
Amsterdam,52.3727598,4.8936041,Gezicht op Auvers - s0105V1962 - Van Gogh Museum.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Gezicht_op_Auvers_-_s0105V1962_-_Van_Gogh_Museum.jpg/150px-Gezicht_op_Auvers_-_s0105V1962_-_Van_Gogh_Museum.jpg,"(138, 153, 135)","[(139, 154, 137), (206, 210, 212), (57, 75, 60), (94, 107, 63), (78, 79, 65)]",138.0,153.0,135.0,"(0.3055555555555556, 144.0, -0.06293706293706294)",0.3055555555555556,144.0,-0.06293706293706294
Amsterdam,52.3727598,4.8936041,Boerderij - s0108V1962 - Van Gogh Museum.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Boerderij_-_s0108V1962_-_Van_Gogh_Museum.jpg/150px-Boerderij_-_s0108V1962_-_Van_Gogh_Museum.jpg,"(127, 136, 100)","[(127, 135, 99), (26, 31, 17), (178, 183, 172), (54, 73, 48), (172, 196, 156)]",127.0,136.0,100.0,"(0.20833333333333334, 118.0, -0.15384615384615385)",0.20833333333333334,118.0,-0.15384615384615385
,,,Van Gogh - Treppe in Auvers mit zwei Figuren.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Van_Gogh_-_Treppe_in_Auvers_mit_zwei_Figuren.jpeg/150px-Van_Gogh_-_Treppe_in_Auvers_mit_zwei_Figuren.jpeg,"(163, 149, 93)","[(174, 158, 98), (54, 49, 33), (199, 197, 181), (104, 104, 72), (96, 63, 36)]",163.0,149.0,93.0,"(0.13333333333333333, 128.0, -0.2755905511811024)",0.13333333333333333,128.0,-0.2755905511811024
Paris,48.8588897,2.3200410217200766,Vincent van Gogh - Thatched Cottages at Cordeville - Google Art Project.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Vincent_van_Gogh_-_Thatched_Cottages_at_Cordeville_-_Google_Art_Project.jpg/150px-Vincent_van_Gogh_-_Thatched_Cottages_at_Cordeville_-_Google_Art_Project.jpg,"(118, 128, 119)","[(120, 129, 118), (210, 210, 190), (167, 183, 196), (43, 56, 59), (186, 196, 167)]",118.0,128.0,119.0,"(0.35000000000000003, 123.0, -0.040983606557377046)",0.35000000000000003,123.0,-0.040983606557377046
Toledo,39.8560679,-4.0239568,Vincent van Gogh - Houses at Auvers - Google Art Project.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Vincent_van_Gogh_-_Houses_at_Auvers_-_Google_Art_Project.jpg/150px-Vincent_van_Gogh_-_Houses_at_Auvers_-_Google_Art_Project.jpg,"(138, 137, 135)","[(139, 138, 136), (46, 58, 52), (88, 97, 49), (214, 201, 205), (73, 63, 93)]",138.0,137.0,135.0,"(0.11111111111111112, 136.5, -0.01107011070110701)",0.11111111111111112,136.5,-0.01107011070110701
Paris,48.8588897,2.3200410217200766,Marguerite Gachet in the Garden.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Marguerite_Gachet_in_the_Garden.jpg/150px-Marguerite_Gachet_in_the_Garden.jpg,"(118, 116, 96)","[(119, 116, 97), (216, 212, 204), (39, 41, 46), (162, 163, 196), (186, 189, 177)]",118.0,116.0,96.0,"(0.15151515151515152, 107.0, -0.10377358490566038)",0.15151515151515152,107.0,-0.10377358490566038
Paris,48.8588897,2.3200410217200766,"Vincent van Gogh - The Church in Auvers-sur-Oise, View from the Chevet - Google Art Project.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Vincent_van_Gogh_-_The_Church_in_Auvers-sur-Oise%2C_View_from_the_Chevet_-_Google_Art_Project.jpg/150px-Vincent_van_Gogh_-_The_Church_in_Auvers-sur-Oise%2C_View_from_the_Chevet_-_Google_Art_Project.jpg,"(72, 76, 111)","[(72, 77, 110), (198, 188, 152), (160, 166, 134), (52, 52, 32), (96, 105, 191)]",72.0,76.0,111.0,"(0.6495726495726496, 91.5, -0.2154696132596685)",0.6495726495726496,91.5,-0.2154696132596685
,,,Portrait of Dr. Gachet.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Portrait_of_Dr._Gachet.jpg/150px-Portrait_of_Dr._Gachet.jpg,"(58, 60, 58)","[(56, 58, 57), (217, 189, 107), (158, 176, 152), (142, 129, 94), (140, 153, 159)]",58.0,60.0,58.0,"(0.3333333333333333, 59.0, -0.017241379310344827)",0.3333333333333333,59.0,-0.017241379310344827
Copenhagen,55.6867243,12.5700724,Pink Roses van Gogh.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Pink_Roses_van_Gogh.jpg/150px-Pink_Roses_van_Gogh.jpg,"(121, 134, 81)","[(119, 133, 79), (220, 202, 155), (49, 48, 22), (177, 208, 128), (182, 194, 148)]",121.0,134.0,81.0,"(0.2075471698113208, 107.5, -0.24882629107981222)",0.2075471698113208,107.5,-0.24882629107981222
Paris,48.8588897,2.3200410217200766,Vincent van Gogh - Dr Paul Gachet - Google Art Project.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Vincent_van_Gogh_-_Dr_Paul_Gachet_-_Google_Art_Project.jpg/150px-Vincent_van_Gogh_-_Dr_Paul_Gachet_-_Google_Art_Project.jpg,"(63, 81, 103)","[(56, 70, 93), (189, 140, 88), (62, 110, 179), (130, 140, 104), (138, 175, 133)]",63.0,81.0,103.0,"(0.5916666666666667, 83.0, -0.24390243902439024)",0.5916666666666667,83.0,-0.24390243902439024
Stockholm,59.3251172,18.0710935,Acacia in Flowers (Vincent van Gogh) - Nationalmuseum - 22989.tif,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Acacia_in_Flowers_%28Vincent_van_Gogh%29_-_Nationalmuseum_-_22989.tif/lossy-page1-150px-Acacia_in_Flowers_%28Vincent_van_Gogh%29_-_Nationalmuseum_-_22989.tif.jpg,"(128, 130, 110)","[(117, 120, 104), (192, 198, 193), (193, 190, 149), (58, 55, 39), (177, 188, 143)]",128.0,130.0,110.0,"(0.18333333333333335, 120.0, -0.08403361344537816)",0.18333333333333335,120.0,-0.08403361344537816
,,,Van Gogh - Bauernhäuser in Jorgus mit Figuren.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Van_Gogh_-_Bauernh%C3%A4user_in_Jorgus_mit_Figuren.jpeg/150px-Van_Gogh_-_Bauernh%C3%A4user_in_Jorgus_mit_Figuren.jpeg,"(150, 156, 98)","[(151, 157, 97), (198, 199, 166), (77, 80, 53), (205, 198, 119), (89, 107, 82)]",150.0,156.0,98.0,"(0.1839080459770115, 127.0, -0.23015873015873015)",0.1839080459770115,127.0,-0.23015873015873015
Washington,38.8950368,-77.0365427,Vincent van Gogh - House at Auvers - Google Art Project.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Vincent_van_Gogh_-_House_at_Auvers_-_Google_Art_Project.jpg/150px-Vincent_van_Gogh_-_House_at_Auvers_-_Google_Art_Project.jpg,"(77, 88, 59)","[(106, 117, 75), (214, 225, 187), (27, 37, 29), (171, 194, 146), (143, 156, 177)]",77.0,88.0,59.0,"(0.2298850574712644, 73.5, -0.2)",0.2298850574712644,73.5,-0.2
Moscow,55.7504461,37.6174943,Vincent van Gogh - Landscape with Carriage and Train in the Background (1890).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Vincent_van_Gogh_-_Landscape_with_Carriage_and_Train_in_the_Background_%281890%29.jpg/150px-Vincent_van_Gogh_-_Landscape_with_Carriage_and_Train_in_the_Background_%281890%29.jpg,"(130, 147, 93)","[(128, 145, 91), (196, 205, 196), (55, 54, 45), (201, 208, 151), (56, 82, 61)]",130.0,147.0,93.0,"(0.2191358024691358, 120.0, -0.226890756302521)",0.2191358024691358,120.0,-0.226890756302521
,,,Vincent van Gogh - Vineyards at Auvers (1890).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Vincent_van_Gogh_-_Vineyards_at_Auvers_%281890%29.jpg/150px-Vincent_van_Gogh_-_Vineyards_at_Auvers_%281890%29.jpg,"(136, 150, 109)","[(135, 149, 108), (198, 207, 200), (46, 63, 45), (211, 212, 159), (105, 64, 39)]",136.0,150.0,109.0,"(0.2235772357723577, 129.5, -0.15953307392996108)",0.2235772357723577,129.5,-0.15953307392996108
,,,Van gogh the little stream f 740 jh 2022.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Van_gogh_the_little_stream_f_740_jh_2022.jpg/150px-Van_gogh_the_little_stream_f_740_jh_2022.jpg,"(59, 72, 61)","[(64, 76, 63), (208, 180, 108), (150, 133, 78), (84, 109, 151), (157, 177, 120)]",59.0,72.0,61.0,"(0.358974358974359, 65.5, -0.10077519379844961)",0.358974358974359,65.5,-0.10077519379844961
Hague,43.745553,-73.498535,Vincent van Gogh - Poppy field - Google Art Project.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Vincent_van_Gogh_-_Poppy_field_-_Google_Art_Project.jpg/150px-Vincent_van_Gogh_-_Poppy_field_-_Google_Art_Project.jpg,"(108, 107, 66)","[(106, 106, 66), (145, 184, 182), (29, 71, 54), (155, 191, 136), (178, 111, 74)]",108.0,107.0,66.0,"(0.1626984126984127, 87.0, -0.2441860465116279)",0.1626984126984127,87.0,-0.2441860465116279
Amsterdam,52.3727598,4.8936041,De tuin van Daubigny - s0104V1962 - Van Gogh Museum.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/De_tuin_van_Daubigny_-_s0104V1962_-_Van_Gogh_Museum.jpg/150px-De_tuin_van_Daubigny_-_s0104V1962_-_Van_Gogh_Museum.jpg,"(130, 142, 108)","[(129, 142, 108), (206, 206, 182), (184, 197, 160), (55, 70, 48), (171, 180, 180)]",130.0,142.0,108.0,"(0.22549019607843138, 125.0, -0.13709677419354838)",0.22549019607843138,125.0,-0.13709677419354838
,,,Van Gogh - Feldblumen und Disteln in einer Vase.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Van_Gogh_-_Feldblumen_und_Disteln_in_einer_Vase.jpeg/150px-Van_Gogh_-_Feldblumen_und_Disteln_in_einer_Vase.jpeg,"(150, 150, 97)","[(147, 149, 96), (76, 59, 43), (203, 205, 183), (217, 207, 115), (68, 105, 60)]",150.0,150.0,97.0,"(0.16666666666666666, 123.5, -0.2163265306122449)",0.16666666666666666,123.5,-0.2163265306122449
Saint Petersburg,59.917857350000006,30.38061935702552,Whitehousenight.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Whitehousenight.jpg/150px-Whitehousenight.jpg,"(179, 169, 133)","[(141, 146, 118), (33, 57, 58), (224, 193, 131), (192, 193, 196), (108, 58, 43)]",179.0,169.0,133.0,"(0.13043478260869565, 156.0, -0.14838709677419354)",0.13043478260869565,156.0,-0.14838709677419354
,,,Vincent van Gogh - Vase with Cornflowers and Poppies - F280 JH2032.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Vincent_van_Gogh_-_Vase_with_Cornflowers_and_Poppies_-_F280_JH2032.jpg/150px-Vincent_van_Gogh_-_Vase_with_Cornflowers_and_Poppies_-_F280_JH2032.jpg,"(181, 180, 130)","[(174, 171, 120), (139, 62, 30), (54, 64, 53), (150, 96, 42), (237, 229, 201)]",181.0,180.0,130.0,"(0.16339869281045752, 155.5, -0.1650485436893204)",0.16339869281045752,155.5,-0.1650485436893204
,,,Van Gogh - Glas mit Feldblumen.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Van_Gogh_-_Glas_mit_Feldblumen.jpeg/150px-Van_Gogh_-_Glas_mit_Feldblumen.jpeg,"(165, 171, 122)","[(166, 172, 121), (148, 170, 194), (100, 98, 42), (106, 83, 70), (88, 128, 78)]",165.0,171.0,122.0,"(0.1870748299319728, 146.5, -0.16838487972508592)",0.1870748299319728,146.5,-0.16838487972508592
Amsterdam,52.3727598,4.8936041,Korenaren - s0088V1962 - Van Gogh Museum.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Korenaren_-_s0088V1962_-_Van_Gogh_Museum.jpg/150px-Korenaren_-_s0088V1962_-_Van_Gogh_Museum.jpg,"(116, 123, 99)","[(118, 123, 100), (181, 183, 156), (53, 63, 45), (158, 166, 158), (164, 180, 156)]",116.0,123.0,99.0,"(0.21527777777777776, 111.0, -0.10909090909090909)",0.21527777777777776,111.0,-0.10909090909090909
,,,Vincent Willem van Gogh 085.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Portrait_of_Adeline_Ravoux%2C_by_Vincent_van_Gogh.jpg/150px-Portrait_of_Adeline_Ravoux%2C_by_Vincent_van_Gogh.jpg,"(39, 52, 71)","[(40, 53, 71), (185, 173, 131), (97, 114, 137), (144, 167, 170), (127, 144, 176)]",39.0,52.0,71.0,"(0.5989583333333334, 55.0, -0.2962962962962963)",0.5989583333333334,55.0,-0.2962962962962963
Cleveland,41.4996562,-81.6936813,Vincent van Gogh - Adeline Ravoux - 1958.31 - Cleveland Museum of Art.tif,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Vincent_van_Gogh_-_Adeline_Ravoux_-_1958.31_-_Cleveland_Museum_of_Art.tif/lossy-page1-150px-Vincent_van_Gogh_-_Adeline_Ravoux_-_1958.31_-_Cleveland_Museum_of_Art.tif.jpg,"(148, 169, 130)","[(165, 164, 119), (25, 34, 32), (117, 160, 131), (103, 110, 78), (97, 128, 128)]",148.0,169.0,130.0,"(0.2564102564102564, 149.5, -0.13131313131313133)",0.2564102564102564,149.5,-0.13131313131313133
,,,Van Gogh - Bildnis Adeline Ravoux2.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Van_Gogh_-_Bildnis_Adeline_Ravoux2.jpeg/150px-Van_Gogh_-_Bildnis_Adeline_Ravoux2.jpeg,"(74, 73, 68)","[(77, 79, 79), (109, 153, 190), (205, 181, 145), (146, 137, 120), (159, 167, 136)]",74.0,73.0,68.0,"(0.1388888888888889, 71.0, -0.04285714285714286)",0.1388888888888889,71.0,-0.04285714285714286
Vienna,48.2083537,16.3725042,The Plain of Auvers - Vincent van Gogh - Google Cultural Institute.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/The_Plain_of_Auvers_-_Vincent_van_Gogh_-_Google_Cultural_Institute.jpg/150px-The_Plain_of_Auvers_-_Vincent_van_Gogh_-_Google_Cultural_Institute.jpg,"(84, 115, 86)","[(90, 117, 86), (174, 170, 112), (13, 41, 21), (80, 142, 144), (26, 71, 52)]",84.0,115.0,86.0,"(0.3440860215053763, 99.5, -0.15736040609137056)",0.3440860215053763,99.5,-0.15736040609137056
Amsterdam,52.3727598,4.8936041,Landschap bij avondschemering - s0107V1962 - Van Gogh Museum.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Landschap_bij_avondschemering_-_s0107V1962_-_Van_Gogh_Museum.jpg/150px-Landschap_bij_avondschemering_-_s0107V1962_-_Van_Gogh_Museum.jpg,"(69, 76, 48)","[(68, 76, 48), (197, 188, 109), (150, 138, 74), (170, 186, 95), (145, 145, 148)]",69.0,76.0,48.0,"(0.20833333333333334, 62.0, -0.22950819672131148)",0.20833333333333334,62.0,-0.22950819672131148
Cincinnati,39.1014537,-84.5124602,Van Gogh - Unterholz mit wandelndem Paar.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Van_Gogh_-_Unterholz_mit_wandelndem_Paar.jpg/150px-Van_Gogh_-_Unterholz_mit_wandelndem_Paar.jpg,"(120, 125, 91)","[(120, 124, 89), (212, 208, 161), (161, 161, 178), (39, 54, 46), (180, 201, 146)]",120.0,125.0,91.0,"(0.19117647058823528, 108.0, -0.1588785046728972)",0.19117647058823528,108.0,-0.1588785046728972
,,,Van Gogh - Glas mit Nelken.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Van_Gogh_-_Glas_mit_Nelken.jpeg/150px-Van_Gogh_-_Glas_mit_Nelken.jpeg,"(196, 198, 152)","[(195, 198, 154), (118, 121, 50), (88, 94, 106), (215, 218, 220), (116, 100, 113)]",196.0,198.0,152.0,"(0.1739130434782609, 175.0, -0.13218390804597702)",0.1739130434782609,175.0,-0.13218390804597702
Hakone,35.222919,139.031616,Van Gogh - Vase mit Blumen und Disteln.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Van_Gogh_-_Vase_mit_Blumen_und_Disteln.jpeg/150px-Van_Gogh_-_Vase_mit_Blumen_und_Disteln.jpeg,"(177, 218, 194)","[(155, 200, 177), (36, 70, 62), (121, 78, 51), (221, 243, 225), (131, 121, 76)]",177.0,218.0,194.0,"(0.40243902439024387, 197.5, -0.10432569974554708)",0.40243902439024387,197.5,-0.10432569974554708
Paris,48.8588897,2.3200410217200766,Still Life - Japanese Vase with Roses and Anemones.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Still_Life_-_Japanese_Vase_with_Roses_and_Anemones.jpg/150px-Still_Life_-_Japanese_Vase_with_Roses_and_Anemones.jpg,"(146, 130, 110)","[(145, 130, 109), (46, 44, 40), (206, 207, 207), (207, 206, 159), (92, 54, 43)]",146.0,130.0,110.0,"(0.0925925925925926, 128.0, -0.14173228346456693)",0.0925925925925926,128.0,-0.14173228346456693
Amsterdam,52.3727598,4.8936041,Vaas met bloemen - s0109V1962 - Van Gogh Museum.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Vaas_met_bloemen_-_s0109V1962_-_Van_Gogh_Museum.jpg/150px-Vaas_met_bloemen_-_s0109V1962_-_Van_Gogh_Museum.jpg,"(105, 111, 93)","[(107, 113, 94), (190, 182, 159), (27, 27, 20), (165, 175, 164), (172, 188, 164)]",105.0,111.0,93.0,"(0.22222222222222224, 102.0, -0.0891089108910891)",0.22222222222222224,102.0,-0.0891089108910891
Basel,47.5581077,7.5878261,Vincent Willem van Gogh 073.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Vincent_van_Gogh_-_Mademoiselle_Gachet_au_piano.jpg/150px-Vincent_van_Gogh_-_Mademoiselle_Gachet_au_piano.jpg,"(179, 182, 138)","[(179, 182, 138), (53, 49, 29), (111, 70, 39), (122, 124, 47), (237, 241, 209)]",179.0,182.0,138.0,"(0.17803030303030307, 160.0, -0.13836477987421383)",0.17803030303030307,160.0,-0.13836477987421383
,,,Van Gogh - Bildnis eines jungen Mannes mit Kornblume.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Van_Gogh_-_Bildnis_eines_jungen_Mannes_mit_Kornblume.jpeg/150px-Van_Gogh_-_Bildnis_eines_jungen_Mannes_mit_Kornblume.jpeg,"(124, 86, 37)","[(123, 85, 36), (111, 138, 147), (24, 39, 39), (210, 157, 57), (171, 152, 67)]",124.0,86.0,37.0,"(0.09386973180076628, 80.5, -0.5471698113207547)",0.09386973180076628,80.5,-0.5471698113207547
Paris,48.8588897,2.3200410217200766,Van Gogh - Zwei Kinder.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Van_Gogh_-_Zwei_Kinder.jpeg/150px-Van_Gogh_-_Zwei_Kinder.jpeg,"(107, 115, 101)","[(112, 118, 104), (216, 195, 120), (36, 51, 50), (140, 173, 201), (178, 195, 164)]",107.0,115.0,101.0,"(0.26190476190476186, 108.0, -0.06542056074766354)",0.26190476190476186,108.0,-0.06542056074766354
,,,Van Gogh - Zwei Kinder1.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Van_Gogh_-_Zwei_Kinder1.jpeg/150px-Van_Gogh_-_Zwei_Kinder1.jpeg,"(121, 128, 105)","[(121, 127, 105), (205, 176, 66), (188, 198, 211), (52, 50, 49), (186, 196, 100)]",121.0,128.0,105.0,"(0.21739130434782608, 116.5, -0.09956709956709957)",0.21739130434782608,116.5,-0.09956709956709957
,,,Vincent Willem van Gogh 097.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Vincent_Willem_van_Gogh_097.jpg/150px-Vincent_Willem_van_Gogh_097.jpg,"(141, 131, 99)","[(143, 133, 102), (37, 28, 38), (212, 193, 136), (77, 51, 56), (232, 220, 202)]",141.0,131.0,99.0,"(0.12698412698412698, 120.0, -0.17647058823529413)",0.12698412698412698,120.0,-0.17647058823529413
Washington,38.8950368,-77.0365427,Girl in White by Vincent Van Gogh - NGA.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Girl_in_White_by_Vincent_Van_Gogh_-_NGA.jpg/150px-Girl_in_White_by_Vincent_Van_Gogh_-_NGA.jpg,"(153, 168, 138)","[(152, 168, 138), (213, 220, 214), (95, 91, 42), (71, 90, 75), (84, 84, 68)]",153.0,168.0,138.0,"(0.25, 153.0, -0.09868421052631579)",0.25,153.0,-0.09868421052631579
Otterlo,52.1015221,5.7720779,Van Gogh - Die kleine Arlésienne.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Van_Gogh_-_Die_kleine_Arl%C3%A9sienne.jpeg/150px-Van_Gogh_-_Die_kleine_Arl%C3%A9sienne.jpeg,"(215, 197, 76)","[(214, 192, 76), (62, 52, 46), (140, 93, 62), (140, 127, 71), (228, 211, 159)]",215.0,197.0,76.0,"(0.14508393285371704, 145.5, -0.4809688581314879)",0.14508393285371704,145.5,-0.4809688581314879
